Date,Open,High,Low,Close,Volume
8-May-18,3434.7,3486.5,3396.7,3441.2,1496410
9-May-18,3440.2,3494.75,3440.2,3489.3,1307525
10-May-18,3502.95,3511.15,3440.2,3451.25,1929339
11-May-18,3454.2,3485,3442.5,3456.95,1313938
14-May-18,3457,3471,3410.8,3433.55,1216947
15-May-18,3450,3495.8,3433.7,3482.4,976445
16-May-18,3479.95,3509,3475.25,3493.9,824225
17-May-18,3512.95,3533.15,3476,3491.8,1484024
18-May-18,3480.8,3517.7,3458,3502.05,937498
21-May-18,3528.7,3592,3518.05,3556.75,1723089
22-May-18,3558,3574.95,3493.7,3508.9,928708
23-May-18,3525,3545,3481,3495.1,753649
24-May-18,3510,3615,3502.35,3603.7,1481158
25-May-18,3625,3674.8,3572.55,3585.8,1884886
28-May-18,3616.5,3616.5,3486,3502.05,1858399
29-May-18,3529.9,3544,3488,3523.5,1762656
30-May-18,3509.05,3533,3482.5,3514.1,1889553
31-May-18,1734,1759.05,1726.1,1741.05,5049371
1-Jun-18,1754,1757.5,1716.3,1732.45,1603856
4-Jun-18,1745,1749,1712.6,1744.25,1681483
5-Jun-18,1744,1751.9,1711.15,1721.6,2449568
6-Jun-18,1723,1734.9,1715.2,1725.75,2236512
7-Jun-18,1725,1749,1723.8,1735.55,2414762
8-Jun-18,1735,1757.3,1735,1747.1,2582138
11-Jun-18,1747.1,1763,1743,1749.7,2179378
12-Jun-18,1757,1785,1753,1781,4608875
13-Jun-18,1816,1831.65,1798,1824.1,5370983
14-Jun-18,1830,1832.3,1784,1787.55,3819998
15-Jun-18,1800,1847.1,1788.6,1840.05,9183574
18-Jun-18,1867.95,1867.95,1822.15,1829,4674987
19-Jun-18,1822.15,1839,1821,1824.5,3245034
20-Jun-18,1832,1836.3,1818.6,1822.45,3107695
21-Jun-18,1832,1832,1817.6,1819.35,2910659
22-Jun-18,1827,1827,1799.55,1809.8,2949458
25-Jun-18,1811.9,1822.35,1806,1819.25,2083217
26-Jun-18,1823,1861,1821,1852,4679712
27-Jun-18,1860,1885.15,1851.25,1858,4081208
28-Jun-18,1865,1871,1826.3,1842.7,4888125
29-Jun-18,1844.9,1867.4,1842.3,1847.75,3506276
2-Jul-18,1852,1857.8,1841.1,1851.35,2650290
3-Jul-18,1859.95,1879.9,1857.05,1874.05,3242233
4-Jul-18,1879.9,1879.9,1857.15,1866.15,2700614
5-Jul-18,1873,1887.5,1862.1,1880.3,2472571
6-Jul-18,1882.85,1921,1881.65,1912.95,3713781
9-Jul-18,1924,1924.4,1876.5,1883,6151747
10-Jul-18,1898,1898.9,1870.75,1875.1,5303302
11-Jul-18,1900,1998,1894.15,1979.9,22903802
12-Jul-18,1984,1990.9,1960.5,1971.35,6921701
13-Jul-18,1975,1997.9,1974,1981.1,4148185
16-Jul-18,1990,1996,1977.45,1989.2,2582159
17-Jul-18,1989,2009,1981,2002.15,3315492
18-Jul-18,2005,2011.7,1993.05,2000.25,2013869
19-Jul-18,2002.1,2010.45,1970,1981.4,1746318
20-Jul-18,1984.9,2000,1984,1996.6,1934995
23-Jul-18,2001,2009.95,1986,2005.65,2086201
24-Jul-18,2015,2015,1984.15,1999,2038423
25-Jul-18,2001.9,2002,1968.4,1981.5,1535492
26-Jul-18,1974.95,1985,1955.1,1964.7,3503036
27-Jul-18,1960.85,1964.65,1940.3,1943.75,2033977
30-Jul-18,1943,1954.7,1931.55,1944.6,1579251
31-Jul-18,1942,1947,1928,1940.2,2204803
1-Aug-18,1949.95,1981.55,1949.8,1976.5,2425180
2-Aug-18,1980,1985,1945,1948.4,1509287
3-Aug-18,1956.5,1982.05,1956.5,1979.45,1505131
6-Aug-18,1997,1998.95,1972.25,1975.55,1532249
7-Aug-18,1978.2,1979.15,1960.5,1967.35,1353560
8-Aug-18,1972,1978.3,1962,1974,1315062
9-Aug-18,1980,1980.8,1966,1974.35,2060297
10-Aug-18,1980.95,1996.5,1972.05,1993.1,2784105
13-Aug-18,1997.8,2004.25,1990,2000.15,3559575
14-Aug-18,1992,2024.6,1982.4,2003.55,3311765
16-Aug-18,2000.3,2020.05,1995,2008.5,2152065
17-Aug-18,2013.85,2021.9,2004,2012.75,1213731
20-Aug-18,2024,2024,2003.7,2009.95,1587032
21-Aug-18,2010.15,2024,2004,2017.65,1376866
23-Aug-18,2022.8,2038,2020.3,2035.1,3046791
24-Aug-18,2035.1,2046,2031,2043,1570533
27-Aug-18,2043,2059,2035,2050.9,1532702
28-Aug-18,2055,2072,2052,2069.2,1987983
29-Aug-18,2072.5,2076.6,2045.6,2072,1525867
30-Aug-18,2068,2085,2065.5,2082.4,2408020
31-Aug-18,2082.3,2092,2074,2078.4,2504554
3-Sep-18,2084.8,2090,2048.4,2052.9,1439711
4-Sep-18,2059.8,2104.75,2056.95,2098.9,4420803
5-Sep-18,2100,2107.25,2075.05,2079.25,1681106
6-Sep-18,2075,2081.5,2060.3,2075.3,2238097
7-Sep-18,2079.3,2084,2065.4,2079.85,1312182
10-Sep-18,2084.4,2093.4,2074.25,2080.75,1530539
11-Sep-18,2089,2089,2042.2,2046.25,3679745
12-Sep-18,2052.35,2068.9,2040,2043.95,2307661
14-Sep-18,2044,2071.55,2018.15,2065.4,3642038
17-Sep-18,2070,2077.8,2054.55,2074.15,1033857
18-Sep-18,2073,2078.8,2057.6,2070.75,1456507
19-Sep-18,2071.9,2089,2066.85,2077.9,1301268
21-Sep-18,2077,2121,2050.15,2103.15,4508530
24-Sep-18,2115,2210.5,2098.15,2198.45,3032226
25-Sep-18,2204.9,2211.9,2153.8,2183.2,2868778
26-Sep-18,2187,2199,2135.1,2142.15,1970951
27-Sep-18,2141.9,2209.7,2135.8,2188.85,3311802
28-Sep-18,2178,2190,2158.85,2183.7,2904371
1-Oct-18,2190.9,2275.95,2190.35,2255.55,3772208
3-Oct-18,2250.3,2255,2155.6,2162.85,3902322
4-Oct-18,2156.6,2156.65,2056.35,2064.8,4762419
5-Oct-18,2050,2120,2020.9,2102.65,3417624
8-Oct-18,2102.65,2122.2,2048.15,2077.55,2010154
9-Oct-18,2080.35,2107.65,2053.2,2091.8,1867130
10-Oct-18,2100,2105.95,2029,2043.6,2749573
11-Oct-18,1985,2013,1941,1979.95,4700256
12-Oct-18,1978,1978,1903,1918.3,9373289
15-Oct-18,1940,1955.55,1920,1949.5,2638151
16-Oct-18,1958,1971.9,1935,1962.3,2815425
17-Oct-18,1970,1989,1920,1929.4,2779207
19-Oct-18,1929,1929,1870.05,1913.2,3428776
22-Oct-18,1914,1916,1886.95,1903,1778496
23-Oct-18,1888,1898,1837,1843.65,2752811
24-Oct-18,1852.05,1874,1811.1,1848.5,2735913
25-Oct-18,1844,1876.9,1825.05,1853,2507233
26-Oct-18,1853.9,1853.9,1791.1,1799.1,2285970
29-Oct-18,1808.7,1877.95,1784.35,1871,2609483
30-Oct-18,1867,1909.4,1845,1894.8,2404883
31-Oct-18,1900,1943.9,1875.45,1938.15,2769190
1-Nov-18,1943.65,1944.35,1901.3,1935.75,2769759
2-Nov-18,1934.2,1954.6,1905,1913.45,1818635
5-Nov-18,1910,1927.35,1884.75,1890.85,1713366
6-Nov-18,1894,1937.5,1891,1932.7,1398710
7-Nov-18,1940,1949,1937,1942.15,144530
9-Nov-18,1961,1961.95,1905,1909.2,2570479
12-Nov-18,1908.5,1946.1,1908.5,1914.85,2552008
13-Nov-18,1915,1939,1903,1934.95,1418432
14-Nov-18,1925,1929.9,1870,1880.65,2422318
15-Nov-18,1864,1899,1857.6,1872.85,1829123
16-Nov-18,1889,1899.8,1870.25,1886.6,1829729
19-Nov-18,1899,1907.35,1864.3,1902.45,1740628
20-Nov-18,1902,1902,1874.2,1878.25,1190182
21-Nov-18,1871,1871.05,1798.55,1812,3840461
22-Nov-18,1820,1847.6,1809.95,1812.55,3194219
26-Nov-18,1819,1860,1784.5,1846.1,4333177
27-Nov-18,1854,1897.9,1835.35,1890.25,3344839
28-Nov-18,1889,1989,1882.5,1983.9,5313249
29-Nov-18,1997,1997,1942.55,1960.55,4035441
30-Nov-18,1966,1991,1959.85,1968.25,5268901
3-Dec-18,1984,1990,1968.3,1982.4,1610576
4-Dec-18,1983,2019.4,1971,2010.85,3270615
5-Dec-18,2006,2018,1985,2006.75,2501539
6-Dec-18,1998,2017,1979.6,1992.7,2321216
7-Dec-18,1985.05,2003.9,1973,1995.2,1680420
10-Dec-18,1975,2011,1960,1975.8,2010786
11-Dec-18,1970,2010,1961,2000,2942014
12-Dec-18,2001.1,2022,1984.95,2016.8,2219993
13-Dec-18,2024,2029.7,1974.5,1982.6,3748429
14-Dec-18,1983,1998.95,1975.25,1989.75,2473761
17-Dec-18,1999,2004.9,1985,1994.3,1227921
18-Dec-18,1991.9,2002,1976.4,1987.85,1768742
19-Dec-18,1984.8,1984.8,1960.05,1968.45,2498833
20-Dec-18,1953.8,1974.9,1946,1954.05,1940277
21-Dec-18,1948,1950,1886.55,1895.8,3729956
24-Dec-18,1905.8,1938.9,1905,1918.5,1864116
26-Dec-18,1921.8,1921.8,1870.25,1889.2,2446614
27-Dec-18,1909,1941.7,1872.1,1908.95,4968201
28-Dec-18,1915,1920,1893,1896.05,2239130
31-Dec-18,1908,1909,1886.15,1893.05,1879740
1-Jan-19,1896,1910,1885,1902.8,1094883
2-Jan-19,1905,1934.45,1900,1923.3,2100463
3-Jan-19,1919,1944.95,1893.1,1899.95,2611668
4-Jan-19,1900,1901.2,1841,1876.85,4280862
7-Jan-19,1891.8,1908.8,1881,1897.9,1856423
8-Jan-19,1905.4,1906.4,1883.3,1893.55,1691756
9-Jan-19,1907.4,1919,1866.7,1886.95,2414376
10-Jan-19,1890,1905,1872.1,1888.55,3053461
11-Jan-19,1870,1875,1835,1842.55,9209862
14-Jan-19,1850,1851,1810,1813.25,3615370
15-Jan-19,1810,1869.35,1808,1867.8,7711653
16-Jan-19,1870,1875,1847,1870.15,2359280
17-Jan-19,1878,1898,1871.3,1894.3,2625816
18-Jan-19,1881,1904.2,1876,1900.65,1683728
21-Jan-19,1902,1932,1895.45,1908.7,2409803
22-Jan-19,1907.1,1918.25,1890,1901.9,2457093
23-Jan-19,1901,1906.1,1870,1875.6,2578169
24-Jan-19,1884.8,1905.25,1875,1901.55,1962927
25-Jan-19,1902,1935,1901,1920.8,2327080
28-Jan-19,1933,1962,1925.5,1955,2769033
29-Jan-19,1962,1989.05,1936.65,1982.75,2557626
30-Jan-19,1979.6,1989.5,1954.65,1981.4,2429575
31-Jan-19,1987,2019.75,1985,2014.1,4094319
1-Feb-19,2009.5,2034.75,1998.1,2029.95,3064163
4-Feb-19,2029.95,2055.45,2023,2050.25,1590764
5-Feb-19,2050,2055,2028,2044.55,1111404
6-Feb-19,2049.9,2086.85,2041.05,2074.8,1789812
7-Feb-19,2074.75,2097.95,2067,2082.9,1339945
8-Feb-19,2075,2089.5,2051,2061.4,1684474
11-Feb-19,2060,2096,2048.9,2065.9,1778730
12-Feb-19,2070,2070,2018,2051.6,2422903
13-Feb-19,2062,2083,2050.5,2065.4,2808581
14-Feb-19,2060.05,2075,2033.05,2044.6,1724085
15-Feb-19,2049,2052,2010.95,2029.7,1930065
18-Feb-19,2037.6,2041.95,1962.65,1970.3,2942184
19-Feb-19,1970,1971,1892,1904.8,4408554
20-Feb-19,1915,1933.8,1881.3,1914.75,4645778
21-Feb-19,1914.75,1940,1897.05,1914.2,4683919
22-Feb-19,1917.2,1930,1905.1,1925.65,2271955
25-Feb-19,1932.5,1990,1930.5,1985.15,2934880
26-Feb-19,1984,2045.15,1972.25,2038.7,6453309
27-Feb-19,2040,2074.95,2022,2058.1,4732082
28-Feb-19,2060,2071.35,1977.6,1983.45,8454295
1-Mar-19,1995.05,2005,1980.35,1995.4,4148548
5-Mar-19,2005,2007,1976.6,1988.1,2449622
6-Mar-19,1989.3,2015,1985.05,1999.6,2635047
7-Mar-19,2005,2024.05,2000.2,2013.3,2539884
8-Mar-19,2025,2033,2010.05,2022.7,2031071
11-Mar-19,2028.9,2033,2003.65,2014.8,3111689
12-Mar-19,2014.05,2024.8,2003,2012.45,2658550
13-Mar-19,2013,2015.9,1978.6,2000.5,1833163
14-Mar-19,2004.95,2007.8,1981,1987.4,1905495
15-Mar-19,1998.9,2068.95,1991,2039.95,5184318
18-Mar-19,2043,2064.6,2011,2022.8,2349915
19-Mar-19,2030,2030,1995.1,2022.8,2373993
20-Mar-19,2028,2044.8,2000,2015.05,3091165
22-Mar-19,2015,2016,1983.3,2005.65,3148149
25-Mar-19,2007.8,2007.8,1977.2,1984.25,2429205
26-Mar-19,1984,1994.95,1958.05,1982.65,2316539
27-Mar-19,1994,1998,1961,1967.9,2266166
28-Mar-19,1980,2014.6,1972.8,2000.3,4054489
29-Mar-19,2019,2024.9,1983.55,2001.65,2948955
1-Apr-19,2010,2039.95,2008.25,2031.65,2095740
2-Apr-19,2037.1,2086,2037,2079.3,3719663
3-Apr-19,2085,2089.6,2058.1,2079.3,2939886
4-Apr-19,2078.15,2079.7,2007.4,2014.5,4397518
5-Apr-19,2028.65,2054.4,2018.8,2048.3,3152103
8-Apr-19,2059,2075,2032.7,2070.75,2194294
9-Apr-19,2070,2098,2057.65,2091.5,2690970
10-Apr-19,2083,2085.5,2036,2040.25,3313062
11-Apr-19,2045,2055,2013.65,2019.5,3422442
12-Apr-19,2038,2039,2007,2014.5,3198471
15-Apr-19,2070,2119.8,2041,2113.3,9189201
16-Apr-19,2120,2155.95,2115.55,2131.8,5771952
18-Apr-19,2149.9,2155,2114.2,2150.05,3413728
22-Apr-19,2148,2176,2145.6,2161.45,2007135
23-Apr-19,2163,2165.5,2134.05,2155.05,2163524
24-Apr-19,2158,2195,2156.1,2183.45,3003071
25-Apr-19,2175,2205,2168.05,2195,4211526
26-Apr-19,2203,2243.95,2193.15,2238.55,2716958
30-Apr-19,2238.55,2266.95,2230.1,2260.35,3488395
2-May-19,2255,2259.4,2211.1,2215.4,2457699
3-May-19,2185,2186.05,2125,2132,3780886
6-May-19,2110,2165,2108.5,2157.85,2891422
7-May-19,2160.05,2184.35,2138.8,2151.95,2201698
8-May-19,2151,2168,2130.4,2152.85,1824895
9-May-19,2145,2184.1,2136.1,2172.55,2264162
10-May-19,2175,2192,2125.85,2135.8,2039633
13-May-19,2133,2167,2121.65,2128.75,1701744
14-May-19,2135,2159.8,2072.35,2092.35,2456110
15-May-19,2097,2124,2084.5,2095.4,2346876
16-May-19,2096,2124,2077.05,2108.75,1946529
17-May-19,2112.6,2135,2090,2095.45,1947908
20-May-19,2125,2151.4,2050,2143.95,2625116
21-May-19,2148.05,2148.7,2102.55,2109.75,1863157
22-May-19,2110,2121.95,2075,2081.75,2595795
23-May-19,2098,2115.35,2050,2054.05,2541294
24-May-19,2070,2070,2032.25,2048,2274208
27-May-19,2054.8,2068.95,2040.1,2055.15,2329820
28-May-19,2060,2097.5,2045,2073.75,5872979
29-May-19,2080,2123.7,2077.1,2107.55,3281320
30-May-19,2123,2156.55,2114.4,2146.3,4971725
31-May-19,2160,2204.95,2152.25,2196.55,4265370
3-Jun-19,2201,2247.65,2185.65,2242.3,3682419
4-Jun-19,2224,2224,2175,2183.1,2408658
6-Jun-19,2199,2199,2152,2166.1,3735467
7-Jun-19,2174,2189.8,2142.1,2181.75,2659446
10-Jun-19,2196.7,2235.85,2185.5,2231.5,2080593
11-Jun-19,2237,2263.95,2231,2252.8,3048937
12-Jun-19,2245,2266.9,2219,2260.9,2404448
13-Jun-19,2264,2285,2243.05,2254.1,3320916
14-Jun-19,2257.25,2263.1,2234,2254.5,2131408
17-Jun-19,2256,2262,2241.45,2249.2,1489497
18-Jun-19,2244,2260,2231.2,2250.85,1877447
19-Jun-19,2255,2276,2243.15,2259.9,1652817
20-Jun-19,2230,2284,2212,2277.95,2199377
21-Jun-19,2285,2292.5,2242,2249.85,3871804
24-Jun-19,2254.15,2280,2250.8,2275.5,1382424
25-Jun-19,2270,2274.45,2250.5,2267.8,1386077
26-Jun-19,2265,2266.8,2250,2254.2,1762224
27-Jun-19,2255,2264,2241.3,2252.55,2813464
28-Jun-19,2260,2261.95,2222.5,2227.2,2372928
1-Jul-19,2235,2255,2206.6,2239.55,2769940
2-Jul-19,2244.9,2257,2216.45,2252.1,1771746
3-Jul-19,2252.2,2258.8,2232,2237.65,1656881
4-Jul-19,2234,2252,2230.1,2242.65,984140
5-Jul-19,2247,2250,2140,2163.1,4088470
8-Jul-19,2149,2188.8,2132.1,2175.4,2788062
9-Jul-19,2174,2174.4,2104.55,2133.35,3977224
10-Jul-19,2080,2127.85,2071.3,2108.2,6343581
11-Jul-19,2128,2129,2086.05,2102.55,2400346
12-Jul-19,2102.1,2119.75,2093.1,2107.6,1560725
15-Jul-19,2125,2153.6,2098,2145.7,2900415
16-Jul-19,2126,2132.5,2100,2106,2735399
17-Jul-19,2108,2125,2092.1,2117.25,1802969
18-Jul-19,2116.2,2116.2,2060,2065.95,3072096
19-Jul-19,2077,2097,2062.5,2076.95,1953177
22-Jul-19,2077,2117.45,2068.8,2109.9,1920167
23-Jul-19,2127.9,2130,2102.4,2112.45,3538588
24-Jul-19,2110,2120.8,2076.5,2096.8,2413196
25-Jul-19,2108.9,2135,2092.55,2127.9,2544464
26-Jul-19,2129.8,2129.8,2095,2109.05,1720592
29-Jul-19,2110.8,2142,2103.3,2130,1647090
30-Jul-19,2130,2185,2120.45,2179.15,2851672
31-Jul-19,2171.75,2211.7,2147.15,2205.7,3000677
1-Aug-19,2200,2217.5,2166.25,2180.05,2375236
2-Aug-19,2173,2210,2165.5,2205.3,2500816
5-Aug-19,2199.9,2252.25,2195.6,2248.6,3039682
6-Aug-19,2232.8,2251.95,2211.45,2214.9,2885467
7-Aug-19,2230,2238.5,2207.25,2213.45,2165362
8-Aug-19,2228.9,2281,2218.9,2258.1,2073298
9-Aug-19,2260,2267.9,2241.35,2246.25,1744550
13-Aug-19,2245,2246.25,2194.3,2199.45,1647281
14-Aug-19,2181.1,2217.85,2167.4,2204.4,1945002
16-Aug-19,2241.4,2241.4,2143.25,2165.1,3755507
19-Aug-19,2180,2186,2157.7,2163,974884
20-Aug-19,2172,2205,2166.5,2186.75,1843611
21-Aug-19,2184.95,2202,2182.25,2186.2,1214408
22-Aug-19,2187,2235.65,2170,2216,2131601
23-Aug-19,2214.95,2259.9,2213.9,2247.7,2826425
26-Aug-19,2247,2282,2225,2276.3,2345475
27-Aug-19,2270,2274.85,2229,2236.5,3432106
28-Aug-19,2240,2252.15,2216,2239.25,1294621
29-Aug-19,2222.2,2248.2,2222.2,2233.45,1670652
30-Aug-19,2241,2266,2218,2259.6,2583625
3-Sep-19,2270,2296.2,2236.95,2251.6,2545060
4-Sep-19,2265,2270,2233,2245.4,2228092
5-Sep-19,2242.2,2253.65,2207.3,2215.3,2055943
6-Sep-19,2216,2233.5,2192.6,2197.5,1890550
9-Sep-19,2200,2202.85,2179.8,2182.85,1703945
11-Sep-19,2186,2195,2146.55,2154,2627440
12-Sep-19,2155,2165,2120.35,2133.6,2118859
13-Sep-19,2135,2157.95,2115.55,2141.95,2291174
16-Sep-19,2159.95,2173.4,2126.4,2150,2597948
17-Sep-19,2154.95,2156.55,2105.6,2122.65,2796530
18-Sep-19,2126.4,2142.95,2113.15,2138.55,1454663
19-Sep-19,2135,2135.8,2091,2101.95,1652691
20-Sep-19,2104.9,2129.4,2057,2065.45,6941979
23-Sep-19,2099,2099,1975,2015.8,6323401
24-Sep-19,2015,2061,2013,2044.7,4620978
25-Sep-19,2065,2092,2060.05,2088.45,4002232
26-Sep-19,2097.9,2107,2063,2087.6,4234281
27-Sep-19,2085,2085.2,2051.4,2056.15,2046795
30-Sep-19,2061.85,2104,2060,2099.3,2620039
1-Oct-19,2095.95,2095.95,2039.7,2059.95,3342877
3-Oct-19,2070,2081.15,2046.15,2060.25,2317618
4-Oct-19,2060.6,2087.95,2054.95,2079.35,2163251
7-Oct-19,2080,2094.5,2041,2047.7,2177916
9-Oct-19,2060,2060,2015.5,2020.1,2066920
10-Oct-19,2028,2039.05,1997.1,2004.45,2881452
11-Oct-19,1931,1995,1925,1986.85,12593069
14-Oct-19,1995,2032.75,1968,2021,3510704
15-Oct-19,2032,2047,2022.7,2037.3,2261310
16-Oct-19,2038,2056,2016,2046.4,3034082
17-Oct-19,2014,2038,1999.3,2030.95,3818774
18-Oct-19,2037.5,2063.9,2025,2057.35,3087901
22-Oct-19,2080,2111.5,2040.05,2051.4,5552505
23-Oct-19,2060,2083.85,2052.5,2070.1,2348134
24-Oct-19,2084,2099,2061.3,2082,2798671
25-Oct-19,2094,2130,2075.05,2124.95,3954245
27-Oct-19,2129,2129,2108.8,2115.7,224421
29-Oct-19,2121.5,2201.7,2121.5,2194.85,5064173
30-Oct-19,2225,2260,2176.85,2252.8,5195136
31-Oct-19,2250,2284.95,2237,2269.65,4879261
1-Nov-19,2264,2275,2195,2200.9,4172620
4-Nov-19,2207,2229.2,2180.9,2193.95,2646411
5-Nov-19,2197,2211,2169,2201.85,2693475
6-Nov-19,2200,2210.8,2179,2188.5,2540719
7-Nov-19,2204.5,2204.5,2175.2,2185.35,1915598
8-Nov-19,2189.6,2189.6,2124,2129.95,2788759
11-Nov-19,2135,2139,2091,2100.95,2983768
13-Nov-19,2118,2183.8,2118,2178.6,3823365
14-Nov-19,2187.5,2200,2146.7,2196.8,2995915
15-Nov-19,2196,2211.5,2168.75,2174.45,2724180
18-Nov-19,2178.4,2187.75,2148.75,2152.6,1611089
19-Nov-19,2153,2154.65,2105,2108.8,2975313
20-Nov-19,2121.95,2135,2094.5,2108.55,2894129
21-Nov-19,2112,2126.6,2107.4,2118.1,2052574
22-Nov-19,2097,2107,2060.5,2071.7,3742049
25-Nov-19,2074.55,2084.95,2052.2,2081.5,2737010
26-Nov-19,2089.85,2097.9,2035.05,2046.65,6561580
27-Nov-19,2052,2071.7,2046.55,2054.3,2907521
28-Nov-19,2067.05,2094.4,2060,2077.35,2924429
29-Nov-19,2085,2085,2045.8,2053.25,2064271
2-Dec-19,2060,2067.7,2016,2021.05,3809860
3-Dec-19,2027.7,2062,2010,2051,4664774
4-Dec-19,2053,2082,2045.5,2078.5,3334301
5-Dec-19,2083,2126.8,2068.35,2121.3,3902721
6-Dec-19,2124,2128,2101,2123.6,1829461
9-Dec-19,2127.95,2127.95,2053.5,2060.45,2244747
10-Dec-19,2060,2060.85,2003.25,2012.85,4520045
11-Dec-19,2025.4,2048,2006.75,2041.9,4943024
12-Dec-19,2051.1,2083.65,1984,2020.9,7137306
13-Dec-19,2023,2077.4,2007,2071.25,5711133
16-Dec-19,2096,2136,2080.3,2126.75,5574177
17-Dec-19,2126.5,2169,2119,2164.95,6059673
18-Dec-19,2174,2203.45,2153,2167.75,8251081
19-Dec-19,2179.8,2236.5,2167.55,2229.05,6251505
20-Dec-19,2220,2246.7,2208.25,2222.9,5548338
23-Dec-19,2210,2241.95,2210,2231.7,2247329
24-Dec-19,2239,2243.55,2211.15,2215.6,1805896
26-Dec-19,2216.4,2229,2195.2,2201.95,1880367
27-Dec-19,2208,2226.4,2176,2198.5,2720261
30-Dec-19,2207,2225,2177.1,2183.2,2288830
31-Dec-19,2189,2197,2157.45,2161.7,1909289
1-Jan-20,2168,2183.9,2154,2167.6,1354908
2-Jan-20,2179.95,2179.95,2149.2,2157.65,2380752
3-Jan-20,2164,2223,2164,2200.65,4655761
6-Jan-20,2205,2225.95,2187.9,2200.45,3023209
7-Jan-20,2200.5,2214.65,2183.8,2205.85,2429317
8-Jan-20,2205,2260,2202.05,2255.25,5197454
9-Jan-20,2248.75,2251.95,2210,2214.35,3734173
10-Jan-20,2228,2234,2208,2213.55,1915807
13-Jan-20,2217.85,2218.95,2184.7,2190.35,2843893
14-Jan-20,2195,2229.8,2195,2206.9,2948452
15-Jan-20,2213,2231,2194.2,2226.9,2620681
16-Jan-20,2226.95,2249,2215,2238.8,3117214
17-Jan-20,2240.75,2253.55,2213,2219.1,3281059
20-Jan-20,2194.9,2242.2,2156.2,2170.35,5817599
21-Jan-20,2169.95,2186.55,2158.05,2171.05,1902980
22-Jan-20,2181,2210,2173.7,2206.9,1773686
23-Jan-20,2209.8,2217.75,2183.7,2190.95,2069866
24-Jan-20,2190.95,2190.95,2170,2183.4,1319430
27-Jan-20,2189.7,2193.45,2165,2169.25,1549101
28-Jan-20,2174,2187.8,2152,2183.75,1743024
29-Jan-20,2185,2186.95,2150,2154.6,2306761
30-Jan-20,2160,2165,2125,2137.85,2098567
31-Jan-20,2139.4,2144.35,2071.6,2079.05,3287223
1-Feb-20,2079.5,2180.7,2063.6,2164.85,3319716
3-Feb-20,2152,2194.7,2093.2,2102.5,4728073
4-Feb-20,2129,2136.7,2086.6,2107.75,3509339
5-Feb-20,2115,2156.7,2104.3,2146.55,2439322
6-Feb-20,2145,2174.2,2115.5,2128.35,2640065
7-Feb-20,2139,2151,2119,2136.55,2083442
10-Feb-20,2140.9,2167,2119,2161.95,2383032
11-Feb-20,2163,2174.8,2147.6,2153.4,1335820
12-Feb-20,2151.1,2185,2150,2170.75,1620407
13-Feb-20,2172.95,2197,2171,2191.95,1645948
14-Feb-20,2188,2212,2171,2184.2,1500115
17-Feb-20,2196.95,2217,2190.2,2203.25,1774724
18-Feb-20,2199.95,2221,2186.05,2215.75,2486223
19-Feb-20,2215.75,2230,2190.5,2196.35,1760463
20-Feb-20,2204.5,2214.4,2151.25,2156.8,2317278
24-Feb-20,2156,2178.95,2106.7,2115.35,3092877
25-Feb-20,2115.5,2176.65,2111,2156.15,2674567
26-Feb-20,2154,2163.9,2112.95,2123.6,2686842
27-Feb-20,2119.95,2119.95,2086.2,2105.5,2349001
28-Feb-20,2068,2069.5,1990,2000.15,4298076
2-Mar-20,2035,2053.95,1985.7,2001.3,2667076
3-Mar-20,2020,2060,2012,2036.2,2757585
4-Mar-20,2056,2094.45,2025,2083.2,3237002
5-Mar-20,2085.7,2147.75,2084.05,2125.05,3937056
6-Mar-20,2098,2123.65,2071.6,2116.45,2595027
9-Mar-20,2075,2079.9,1935,1972.35,4940982
11-Mar-20,1933,1987.3,1920,1953.7,6796752
12-Mar-20,1904,1908.4,1758.35,1769.85,8728972
13-Mar-20,1687.9,1820,1506.05,1806.3,8029725
16-Mar-20,1755,1842.25,1675.85,1696.4,7844420
17-Mar-20,1730,1731,1623.15,1658,5713269
18-Mar-20,1676.8,1713.55,1627.75,1654.4,7259111
19-Mar-20,1559.7,1685.45,1546.75,1636.35,5135162
20-Mar-20,1630,1869,1627,1797.45,8547645
23-Mar-20,1620,1750,1617.75,1669.7,7003558
24-Mar-20,1653.05,1770,1632.85,1703.15,6354209
25-Mar-20,1700,1810,1680,1750.3,2765527
26-Mar-20,1831.6,1832.05,1722.55,1790.95,4556071
27-Mar-20,1820,1850,1750.4,1824.5,4331310
30-Mar-20,1766,1905,1763.55,1778.5,8513608
31-Mar-20,1837.4,1855,1780,1826.1,3927593
1-Apr-20,1825.9,1834.75,1702,1708.75,4941898
3-Apr-20,1740,1740,1650,1654.2,5735529
7-Apr-20,1710,1785.85,1705,1775.2,5427965
8-Apr-20,1760,1806,1701,1705.45,6285616
9-Apr-20,1750.45,1778.8,1731.2,1766.15,5307649
13-Apr-20,1761,1787,1746,1759.25,2990478
15-Apr-20,1785,1812,1727.8,1735.15,4761401
16-Apr-20,1709.95,1764.9,1675.05,1716.05,6245583
17-Apr-20,1800,1851.95,1753,1806.2,9895825
20-Apr-20,1830,1830,1802.5,1818.65,3244293
21-Apr-20,1765,1794.6,1727.7,1737.65,5122606
22-Apr-20,1737.65,1790,1719.15,1769.5,3829839
23-Apr-20,1780,1900,1760.85,1878.25,5934424
24-Apr-20,1840.7,1851.95,1807.8,1818.55,2987150
